Year,Month,Day,Max Temp (F),Min Temp (F),Wind Speed (m/s),Relative Humidity (%)
2015,1,1,45,31,0.8,69
2015,1,2,51,30,1.2,50
2015,1,3,52,29,1.1,47
2015,1,4,62,34,1.6,50
2015,1,5,72,41,2.2,41
2015,1,6,75,42,2.4,40
2015,1,7,81,47,3.6,48
2015,1,8,70,52,3.3,51
2015,1,9,72,45,2.8,62
2015,1,10,64,53,2.6,60
2015,1,11,69,51,1.5,65
2015,1,12,64,52,1,77
2015,1,13,61,50,0.9,85
2015,1,14,64,43,1.3,64
2015,1,15,70,44,2.3,49
2015,1,16,71,44,1.9,38
2015,1,17,71,43,1.5,39
2015,1,18,72,45,1.7,43
2015,1,19,71,46,1.5,43
2015,1,20,72,47,1.5,43
2015,1,21,72,50,1.4,46
2015,1,22,63,46,2.6,36
2015,1,23,60,39,1.9,39
2015,1,24,75,42,2.8,32
2015,1,25,75,46,2.9,37
2015,1,26,70,53,2.3,47
2015,1,27,73,53,1,72
2015,1,28,74,50,1.1,65
2015,1,29,70,54,1.6,60
2015,1,30,58,53,3.2,91
2015,1,31,60,50,1,87
2015,2,1,68,47,1.2,61
2015,2,2,71,46,1.6,45
2015,2,3,74,47,1.5,46
2015,2,4,75,49,1.3,44
2015,2,5,81,49,1.5,40
2015,2,6,81,53,1.8,43
2015,2,7,77,50,1.2,36
2015,2,8,79,51,1.4,41
2015,2,9,81,53,1.4,47
2015,2,10,79,51,1.5,43
2015,2,11,79,54,2.9,39
2015,2,12,76,52,2.1,42
2015,2,13,79,51,1.9,42
2015,2,14,82,55,1.4,40
2015,2,15,75,56,1.4,53
2015,2,16,75,50,1.9,58
2015,2,17,74,52,1.9,33
2015,2,18,76,48,1.7,30
2015,2,19,76,50,1.2,33
2015,2,20,75,53,1,37
2015,2,21,75,50,1.7,45
2015,2,22,67,48,2.3,65
2015,2,23,63,53,2.4,71
2015,2,24,62,45,1.7,57
2015,2,25,67,42,1.8,41
2015,2,26,73,48,1.9,35
2015,2,27,73,49,2.3,41
2015,2,28,67,54,2.3,68
2015,3,1,70,58,2.5,70
2015,3,2,62,49,2.6,90
2015,3,3,63,45,1.3,67
2015,3,4,67,44,1.5,50
2015,3,5,74,45,2.2,34
2015,3,6,80,48,3.3,31
2015,3,7,81,54,2.1,35
2015,3,8,,52,1.5,35
2015,3,9,,54,1.4,35
2015,3,10,83,51,2.1,28
2015,3,11,84,56,1.9,30
2015,3,12,82,66,2,38
2015,3,13,85,57,2,41
2015,3,14,85,62,2.1,37
2015,3,15,86,62,2.2,33
2015,3,16,87,64,2.3,35
2015,3,17,87,62,1.8,39
2015,3,18,78,60,1.8,59
2015,3,19,67,55,1.1,79
2015,3,20,77,58,1.3,57
2015,3,21,82,57,1.6,39
2015,3,22,84,57,1.4,32
2015,3,23,82,55,1.8,30
2015,3,24,82,54,1.1,28
2015,3,25,86,55,1.5,34
2015,3,26,87,59,2.2,25
2015,3,27,90,58,2.2,25
2015,3,28,90,57,1.4,23
2015,3,29,92,59,1.5,23
2015,3,30,92,66,1.4,27
2015,3,31,91,60,1.9,27
2015,4,1,87,61,2.1,30
2015,4,2,83,58,2.3,30
2015,4,3,83,56,2.1,19
2015,4,4,85,58,1.8,22
2015,4,5,84,56,2.3,23
2015,4,6,82,53,2.2,26
2015,4,7,79,53,2.4,25
2015,4,8,75,53,2.4,30
2015,4,9,78,51,1.9,21
2015,4,10,82,50,1.2,17
2015,4,11,81,54,1.2,24
2015,4,12,82,54,2.6,28
2015,4,13,87,56,1.5,32
2015,4,14,90,61,2.6,27
2015,4,15,81,60,2.7,18
2015,4,16,74,51,2.6,19
2015,4,17,79,52,2.1,22
2015,4,18,87,53,2.1,19
2015,4,19,89,54,1.7,18
2015,4,20,89,58,1.6,16
2015,4,21,87,61,2.1,18
2015,4,22,84,53,2.1,28
2015,4,23,80,53,2.3,34
2015,4,24,72,57,1.8,46
2015,4,25,77,53,2.9,46
2015,4,26,69,52,2.5,57
2015,4,27,84,51,1.5,40
2015,4,28,88,62,2,32
2015,4,29,91,67,2.1,27
2015,4,30,95,65,1.4,19
2015,5,1,98,63,1.7,19
2015,5,2,95,64,1.4,23
2015,5,3,91,69,1.8,29
2015,5,4,83,61,1.7,57
2015,5,5,81,65,1.3,54
2015,5,6,86,63,2.4,39
2015,5,7,83,56,2.9,40
2015,5,8,72,55,3.2,40
2015,5,9,74,50,1.2,43
2015,5,10,85,57,1.7,30
2015,5,11,92,63,2.3,25
2015,5,12,88,65,2.9,24
2015,5,13,87,66,2.2,35
2015,5,14,82,67,3.9,35
2015,5,15,68,53,2.8,53
2015,5,16,72,53,1.3,59
2015,5,17,82,60,1.3,39
2015,5,18,86,59,2.4,33
2015,5,19,84,61,1.5,36
2015,5,20,88,61,1.6,31
2015,5,21,86,66,2.7,33
2015,5,22,78,63,2.9,41
2015,5,23,79,59,1.7,42
2015,5,24,82,59,1.5,37
2015,5,25,88,61,1.7,33
2015,5,26,91,63,1.2,30
2015,5,27,92,66,1.3,27
2015,5,28,96,65,1.5,21
2015,5,29,98,66,1.4,19
2015,5,30,102,69,1.5,20
2015,5,31,102,71,1.8,21
2015,6,1,101,69,1.9,18
2015,6,2,99,72,2.2,17
2015,6,3,98,66,2.2,14
2015,6,4,93,64,3.3,26
2015,6,5,84,68,2.9,56
2015,6,6,94,70,2.7,38
2015,6,7,97,64,1.5,23
2015,6,8,104,74,1.6,26
2015,6,9,91,81,1.7,46
2015,6,10,92,75,2.2,56
2015,6,11,97,77,1.9,34
2015,6,12,100,71,1.4,22
2015,6,13,102,74,1.7,22
2015,6,14,104,77,1.7,23
2015,6,15,109,77,2.1,20
2015,6,16,109,77,2,18
2015,6,17,110,79,1.9,18
2015,6,18,114,81,2.4,14
2015,6,19,109,79,2.3,10
2015,6,20,109,73,1.8,10
2015,6,21,105,81,1.9,12
2015,6,22,106,80,1.9,16
2015,6,23,108,80,2,16
2015,6,24,110,83,2,15
2015,6,25,108,85,2.1,25
2015,6,26,105,85,1.6,25
2015,6,27,106,83,2.1,31
2015,6,28,107,84,1.8,34
2015,6,29,108,86,2.2,35
2015,6,30,105,85,3,35
2015,7,1,103,82,2.7,35
2015,7,2,105,83,2.7,29
2015,7,3,96,79,1.9,39
2015,7,4,104,81,2.5,37
2015,7,5,101,82,2.5,47
2015,7,6,102,77,1.9,44
2015,7,7,104,80,1.9,30
2015,7,8,105,79,2.8,24
2015,7,9,99,74,3.3,28
2015,7,10,99,70,3.2,29
2015,7,11,101,80,2.1,23
2015,7,12,102,75,1.1,21
2015,7,13,106,83,2,31
2015,7,14,105,86,2.2,27
2015,7,15,102,85,2.4,28
2015,7,16,105,84,2,26
2015,7,17,100,83,2,35
2015,7,18,98,74,1.5,51
2015,7,19,95,75,1.7,65
2015,7,20,99,82,1.9,43
2015,7,21,103,80,1.5,33
2015,7,22,102,82,2.1,26
2015,7,23,101,80,2.3,30
2015,7,24,101,84,1.5,34
2015,7,25,107,81,2.1,19
2015,7,26,108,79,2.1,16
2015,7,27,103,79,2.1,29
2015,7,28,103,87,2.2,29
2015,7,29,99,84,1.3,44
2015,7,30,102,82,1.5,40
2015,7,31,105,81,2.1,44
2015,8,1,102,81,1.6,47
2015,8,2,106,85,2.2,35
2015,8,3,107,82,1.8,25
2015,8,4,109,79,2,22
2015,8,5,110,80,2.4,22
2015,8,6,102,89,1.8,31
2015,8,7,103,82,2.4,38
2015,8,8,99,79,2.1,49
2015,8,9,104,82,1.6,32
2015,8,10,101,83,1.7,32
2015,8,11,97,75,1.7,44
2015,8,12,106,78,1.6,45
2015,8,13,111,85,1.7,30
2015,8,14,112,90,1.7,24
2015,8,15,112,88,1.8,27
2015,8,16,111,89,2.3,30
2015,8,17,105,89,2.5,33
2015,8,18,103,84,2.4,30
2015,8,19,103,82,1.9,30
2015,8,20,103,83,1.8,31
2015,8,21,103,85,2.2,31
2015,8,22,103,85,1.8,35
2015,8,23,104,84,2.2,34
2015,8,24,104,85,1.8,39
2015,8,25,98,80,1.3,57
2015,8,26,102,82,1.2,49
2015,8,27,106,84,1.3,41
2015,8,28,106,81,1.6,40
2015,8,29,107,83,1.5,31
2015,8,30,105,84,1.9,46
2015,8,31,104,81,1.6,43
2015,9,1,96,78,1.3,54
2015,9,2,99,83,1.2,39
2015,9,3,99,77,2.4,42
2015,9,4,94,75,2.2,55
2015,9,5,92,79,1.8,52
2015,9,6,100,81,1.5,44
2015,9,7,99,81,1.1,38
2015,9,8,102,84,2.3,40
2015,9,9,91,81,1.2,49
2015,9,10,94,80,1.5,46
2015,9,11,99,75,1.6,44
2015,9,12,103,78,1.1,35
2015,9,13,101,74,1.4,38
2015,9,14,95,73,1.9,58
2015,9,15,94,77,2.2,50
2015,9,16,93,76,2.2,49
2015,9,17,94,70,1.6,38
2015,9,18,97,72,1.2,29
2015,9,19,100,75,1.9,27
2015,9,20,101,77,1.8,39
2015,9,21,88,75,1.8,66
2015,9,22,88,72,1.2,75
2015,9,23,96,71,1.3,53
2015,9,24,102,76,1.4,35
2015,9,25,102,77,2.9,32
2015,9,26,100,83,2.7,32
2015,9,27,101,76,1.1,29
2015,9,28,100,76,1.3,28
2015,9,29,101,74,1.2,25
2015,9,30,103,75,1.4,24
2015,10,1,102,75,2.3,21
2015,10,2,94,72,2.1,25
2015,10,3,89,65,1.7,24
2015,10,4,91,67,3.2,41
2015,10,5,84,69,2.7,57
2015,10,6,78,61,1.2,68
2015,10,7,80,59,1,64
2015,10,8,89,62,1.9,44
2015,10,9,92,69,2.4,42
2015,10,10,92,75,2.1,47
2015,10,11,94,71,1.4,44
2015,10,12,93,70,1.1,40
2015,10,13,95,69,1.1,37
2015,10,14,98,72,1.5,31
2015,10,15,97,71,1.5,28
2015,10,16,94,70,3,45
2015,10,17,86,71,3.8,49
2015,10,18,88,64,2.7,63
2015,10,19,82,66,1.3,70
2015,10,20,74,61,1.5,68
2015,10,21,73,60,0.7,70
2015,10,22,76,56,1.1,58
2015,10,23,82,59,1.3,49
2015,10,24,89,60,2.5,38
2015,10,25,85,69,2.5,41
2015,10,26,87,66,1.4,42
2015,10,27,86,60,1.5,39
2015,10,28,83,65,1.3,34
2015,10,29,79,60,1.8,60
2015,10,30,77,57,1.6,62
2015,10,31,81,53,1.6,39
2015,11,1,82,54,1.6,41
2015,11,2,83,57,1.9,40
2015,11,3,78,63,2.6,53
2015,11,4,63,50,2.2,64
2015,11,5,64,44,1,60
2015,11,6,72,43,1.8,43
2015,11,7,78,52,2.3,34
2015,11,8,78,58,2.6,44
2015,11,9,76,52,1.5,40
2015,11,10,68,49,2.9,55
2015,11,11,65,42,1.3,38
2015,11,12,75,45,2.5,29
2015,11,13,78,50,2.3,30
2015,11,14,75,48,1.8,36
2015,11,15,64,53,1.8,69
2015,11,16,56,44,3.1,68
2015,11,17,61,40,1.3,44
2015,11,18,64,41,1.2,46
2015,11,19,75,43,1.8,42
2015,11,20,76,48,1.5,40
2015,11,21,80,53,3,30
2015,11,22,78,53,2.5,33
2015,11,23,78,54,1.7,31
2015,11,24,75,49,1.6,36
2015,11,25,70,57,2.2,47
2015,11,26,61,42,1.3,40
2015,11,27,59,37,1.5,46
2015,11,28,60,40,1.3,47
2015,11,29,58,37,1.4,44
2015,11,30,59,34,1.3,36
2015,12,1,63,34,1.4,34
2015,12,2,68,35,2.1,30
2015,12,3,72,44,1.9,27
2015,12,4,71,43,2,28
2015,12,5,71,42,1.4,28
2015,12,6,77,46,2.5,33
2015,12,7,76,52,1.6,28
2015,12,8,71,46,1.5,31
2015,12,9,70,47,1.8,38
2015,12,10,74,46,1.5,38
2015,12,11,64,52,2,51
2015,12,12,56,42,1.4,73
2015,12,13,56,33,1.5,56
2015,12,14,54,39,2.2,59
2015,12,15,54,33,1.1,49
2015,12,16,53,31,1.2,45
2015,12,17,54,32,1.2,44
2015,12,18,66,36,2.2,41
2015,12,19,65,45,2.1,45
2015,12,20,60,41,1.4,63
2015,12,21,61,40,1.2,48
2015,12,22,53,42,1,71
2015,12,23,61,50,1.5,81
2015,12,24,64,50,1.4,65
2015,12,25,57,40,2.1,56
2015,12,26,54,39,3.6,35
2015,12,27,57,34,1.6,41
2015,12,28,56,34,1.5,47
2015,12,29,52,37,1.2,49
2015,12,30,57,34,1.3,52
2015,12,31,60,32,1.4,56
2016,1,1,65,35,2.8,52
2016,1,2,69,50,2.9,51
2016,1,3,70,51,3.2,43
2016,1,4,64,51,3.7,65
2016,1,5,55,49,1.9,90
2016,1,6,56,48,2.5,81
2016,1,7,50,44,1.9,93
2016,1,8,52,43,1.5,79
2016,1,9,55,39,1.3,68
2016,1,10,55,41,1.3,67
2016,1,11,59,38,1.8,55
2016,1,12,63,36,3.1,51
2016,1,13,63,39,2,38
2016,1,14,60,37,1.2,42
2016,1,15,57,41,2,60
2016,1,16,58,36,1.4,58
2016,1,17,65,38,1.2,53
2016,1,18,66,43,1.5,44
2016,1,19,66,41,1.4,48
2016,1,20,67,45,1.4,56
2016,1,21,70,47,2,44
2016,1,22,72,46,2.4,37
2016,1,23,71,45,1.7,39
2016,1,24,63,41,1.5,48
2016,1,25,65,42,1.5,49
2016,1,26,66,40,2.3,41
2016,1,27,68,42,2.2,38
2016,1,28,69,44,1.7,39
2016,1,29,69,41,1.2,39
2016,1,30,69,43,1.8,47
2016,1,31,72,48,3.8,68
2016,2,1,53,41,4.1,63
2016,2,2,53,33,1.8,42
2016,2,3,54,32,1.3,38
2016,2,4,62,34,2.2,38
2016,2,5,68,40,2.9,41
2016,2,6,72,42,3.1,35
2016,2,7,78,44,3.5,39
2016,2,8,82,52,3.9,34
2016,2,9,83,53,3.1,35
2016,2,10,81,53,2.3,33
2016,2,11,80,50,2.1,33
2016,2,12,82,50,2.2,31
2016,2,13,82,49,1.5,33
2016,2,14,78,47,1.8,33
2016,2,15,83,49,1.9,38
2016,2,16,85,52,2.1,39
2016,2,17,85,51,1.8,36
2016,2,18,79,55,2.1,34
2016,2,19,78,54,1.2,32
2016,2,20,82,50,1.2,34
2016,2,21,81,50,1.4,35
2016,2,22,82,50,2.6,34
2016,2,23,71,54,2.4,34
2016,2,24,74,46,2.3,35
2016,2,25,81,48,1.8,32
2016,2,26,84,55,1.8,29
2016,2,27,83,50,1.5,30
2016,2,28,82,50,1.3,27
2016,3,1,84,55,1.3,29
2016,3,2,85,53,1.4,27
2016,3,3,86,56,1.5,27
2016,3,4,86,55,1.3,25
2016,3,5,79,56,1.3,29
2016,3,6,76,61,2.6,38
2016,3,7,67,46,2.2,39
2016,3,8,71,46,1.7,42
2016,3,9,77,47,1.6,28
2016,3,10,83,54,1.8,26
2016,3,11,83,53,2.3,28
2016,3,12,69,50,2.3,48
2016,3,13,74,49,1.3,33
2016,3,14,76,50,1.6,41
2016,3,15,85,53,1.7,31
2016,3,16,85,53,1.9,22
2016,3,17,85,54,2,21
2016,3,18,87,51,1.5,22
2016,3,19,87,53,1.3,23
2016,3,20,88,56,1.7,21
2016,3,21,89,58,2.1,23
2016,3,22,79,60,3.5,31
2016,3,23,75,56,2.4,20
2016,3,24,78,47,1.9,21
2016,3,25,83,49,1.9,19
2016,3,26,85,55,2.2,19
2016,3,27,83,56,2.6,22
2016,3,28,79,57,3.8,29
2016,3,29,67,51,3.5,38
2016,3,30,66,46,1.4,34
2016,3,31,72,49,1.5,32
2016,4,1,77,51,1,24
2016,4,2,82,54,1.8,20
2016,4,3,87,55,1.3,20
2016,4,4,89,56,1.7,17
2016,4,5,90,57,1.4,15
2016,4,6,95,64,2.5,12
